# Time (s), Longitude (deg), Latitude (deg), Altitude (m), Ground Speed N (m/s), Ground Speed E (m/s), Ground Speed D (m/s), Yaw (deg), Pitch (deg), Roll (deg)
23716.176,136.2501342,35.2909589,119.365,-7.02,-3.92,0.33,89.41,1.04,-5.19
23716.186,136.2501342,35.2909589,119.365,-7.02,-3.92,0.33,89.59,0.48,-5.4
23716.196,136.2501342,35.2909589,119.365,-7.02,-3.92,0.33,89.77,-0.05,-5.49
23716.206,136.2501342,35.2909589,119.365,-7.02,-3.92,0.33,89.99,-0.83,-5.63
23716.216,136.2501342,35.2909589,119.365,-7.02,-3.92,0.33,90.2,-1.58,-5.88
23716.226,136.2501342,35.2909589,119.365,-7.02,-3.92,0.33,90.39,-2.22,-5.88
23716.236,136.2501342,35.2909589,119.365,-7.02,-3.92,0.33,90.54,-2.59,-6
23716.246,136.2501342,35.2909589,119.365,-7.02,-3.92,0.33,90.71,-3.08,-6.07
23716.256,136.2501342,35.2909589,119.365,-7.02,-3.92,0.33,90.88,-3.6,-6.13
23716.266,136.2501342,35.2909589,119.365,-7.02,-3.92,0.33,91.07,-4.28,-6.22
23716.276,136.2501342,35.2909589,119.365,-7.02,-3.92,0.33,91.25,-4.99,-6.21
23716.289,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,91.43,-5.66,-6.28
23716.297,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,91.61,-6.32,-6.41
23716.306,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,91.79,-6.95,-6.53
23716.319,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,91.95,-7.49,-6.58
23716.327,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,92.15,-8.07,-6.63
23716.337,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,92.34,-8.55,-6.7
23716.349,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,92.53,-8.95,-6.65
23716.356,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,92.71,-9.22,-6.61
23716.366,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,92.88,-9.38,-6.39
23716.376,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,93.07,-9.61,-6.2
23716.386,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,93.28,-9.95,-6.12
23716.396,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,93.5,-10.36,-6.08
23716.406,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,93.73,-10.76,-6
23716.416,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,93.92,-10.97,-5.84
23716.426,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,94.14,-11.32,-5.69
23716.436,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,94.38,-11.61,-5.63
23716.446,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,94.65,-11.83,-5.72
23716.456,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,94.88,-12.32,-5.66
23716.466,136.2501268,35.2909452,119.23,-7.35,-3.43,0.37,95.17,-12.79,-5.75
23716.479,136.2501204,35.2909327,119.159,-7.35,-3.43,0.37,95.44,-13.37,-5.62
23716.487,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,95.71,-13.83,-5.61
23716.499,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,95.98,-14.3,-5.57
23716.507,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,96.23,-14.72,-5.6
23716.517,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,96.49,-15.03,-5.69
23716.529,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,96.71,-15.27,-5.82
23716.537,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,96.95,-15.5,-5.94
23716.547,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,97.16,-15.61,-6.05
23716.557,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,97.35,-15.6,-6.17
23716.567,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,97.54,-15.59,-6.28
23716.578,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,97.73,-15.45,-6.31
23716.586,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,97.93,-15.29,-6.31
23716.596,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,98.11,-15.18,-6.24
23716.606,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,98.32,-15.15,-6.19
23716.616,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,98.54,-15.16,-6.08
23716.626,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,98.76,-15.14,-5.95
23716.636,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,98.99,-15.12,-5.83
23716.646,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,99.22,-15.12,-5.71
23716.656,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,99.45,-15.18,-5.6
23716.669,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,99.68,-15.27,-5.53
23716.676,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,99.91,-15.4,-5.47
23716.689,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,100.14,-15.59,-5.42
23716.697,136.2501204,35.2909327,119.159,-6.95,-2.79,0.33,100.37,-15.79,-5.44
23716.709,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,100.59,-16.03,-5.46
23716.717,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,100.8,-16.29,-5.46
23716.727,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,101.02,-16.55,-5.47
23716.739,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,101.23,-16.83,-5.45
23716.747,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,101.44,-17.08,-5.42
23716.759,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,101.63,-17.23,-5.31
23716.767,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,101.83,-17.4,-5.21
23716.777,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,102.03,-17.5,-5.11
23716.786,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,102.22,-17.55,-5
23716.797,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,102.42,-17.62,-4.88
23716.806,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,102.62,-17.7,-4.71
23716.816,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,102.83,-17.82,-4.54
23716.826,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,103.04,-17.99,-4.35
23716.836,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,103.27,-18.16,-4.19
23716.846,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,103.49,-18.28,-4.04
23716.856,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,103.72,-18.46,-3.93
23716.869,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,103.93,-18.65,-3.79
23716.876,136.2501176,35.290923,119.076,-5.53,-1.31,0.34,104.16,-18.85,-3.73
23716.887,136.2501132,35.2909168,119.017,-5.53,-1.31,0.34,104.37,-19.04,-3.62
23716.897,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,104.58,-19.23,-3.5
23716.909,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,104.8,-19.52,-3.35
23716.917,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,105.01,-19.79,-3.24
23716.927,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,105.22,-20.12,-3.1
23716.938,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,105.43,-20.53,-2.99
23716.946,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,105.63,-20.95,-2.87
23716.956,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,105.83,-21.41,-2.74
23716.966,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,106.03,-21.86,-2.63
23716.976,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,106.22,-22.32,-2.44
23716.986,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,106.4,-22.53,-2.26
23716.996,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,106.56,-22.74,-2.04
23717.006,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,106.74,-22.97,-1.85
23717.016,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,106.94,-23.22,-1.73
23717.026,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,107.1,-23.35,-1.64
23717.036,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,107.28,-23.4,-1.56
23717.046,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,107.44,-23.54,-1.52
23717.056,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,107.63,-23.67,-1.53
23717.069,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,107.8,-23.8,-1.5
23717.076,136.2501132,35.2909168,119.017,-4.15,-1.72,0.36,107.99,-23.95,-1.38
23717.087,136.2501098,35.2909113,118.959,-3.17,-1.72,0.36,108.18,-24.13,-1.24
23717.099,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,108.38,-24.38,-1.11
23717.107,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,108.58,-24.62,-0.92
23717.119,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,108.78,-24.87,-0.71
23717.127,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,108.99,-25.1,-0.51
23717.136,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,109.19,-25.32,-0.38
23717.146,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,109.41,-25.54,-0.29
23717.159,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,109.6,-25.82,-0.21
23717.166,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,109.81,-26.11,-0.16
23717.176,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,110,-26.39,-0.07
23717.186,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,110.18,-26.67,0
23717.196,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,110.37,-26.91,0.12
23717.206,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,110.56,-27.15,0.21
23717.216,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,110.74,-27.38,0.34
23717.226,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,110.9,-27.66,0.52
23717.236,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,111.09,-27.91,0.68
23717.246,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,111.24,-28.14,0.9
23717.256,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,111.42,-28.36,1.07
23717.269,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,111.58,-28.58,1.27
23717.276,136.2501098,35.2909113,118.959,-3.17,-1.52,0.39,111.74,-28.81,1.46
23717.287,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,111.91,-29.02,1.64
23717.297,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,112.07,-29.2,1.78
23717.307,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,112.24,-29.37,1.88
23717.319,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,112.4,-29.57,1.92
23717.327,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,112.56,-29.75,1.96
23717.336,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,112.72,-29.89,1.94
23717.346,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,112.88,-30.04,1.9
23717.356,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,112.99,-30.33,1.85
23717.366,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,113.17,-30.66,1.89
23717.376,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,113.29,-30.87,1.95
23717.386,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,113.47,-31.05,2.01
23717.396,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,113.6,-31.24,2.15
23717.406,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,113.78,-31.42,2.18
23717.416,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,113.89,-31.58,2.21
23717.426,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,114.07,-31.85,2.26
23717.436,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,114.18,-31.99,2.36
23717.446,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,114.33,-31.99,2.41
23717.456,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,114.49,-31.99,2.51
23717.469,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,114.62,-32.1,2.6
23717.476,136.2501074,35.2909069,118.928,-2.45,-1.04,0.37,114.8,-32.26,2.67
23717.487,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,114.95,-32.4,2.74
23717.497,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,115.11,-32.56,2.78
23717.507,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,115.27,-32.71,2.83
23717.517,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,115.41,-32.84,2.89
23717.527,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,115.58,-32.98,2.94
23717.536,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,115.72,-33.11,3.04
23717.546,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,115.87,-33.25,3.13
23717.556,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,116.01,-33.42,3.25
23717.566,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,116.15,-33.56,3.37
23717.576,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,116.29,-33.72,3.51
23717.586,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,116.42,-33.85,3.66
23717.596,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,116.55,-33.91,3.84
23717.606,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,116.7,-33.83,4.02
23717.616,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,116.88,-33.89,4.16
23717.626,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,116.99,-34.27,4.36
23717.636,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,117.13,-34.35,4.26
23717.646,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,117.23,-34.73,4.19
23717.656,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,117.25,-35.13,4.1
23717.669,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,117.4,-35.35,3.96
23717.676,136.250106,35.2909041,118.966,-1.72,-0.72,0.32,117.4,-35.58,3.95
23717.687,136.2501049,35.2909017,118.927,-1.72,-0.72,0.32,117.53,-35.68,3.89
23717.697,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.58,-35.89,3.91
23717.707,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.67,-36.04,3.89
23717.719,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.73,-36.19,3.94
23717.727,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.76,-36.4,3.95
23717.737,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.8,-36.55,3.95
23717.747,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.81,-36.67,3.94
23717.756,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.83,-36.72,3.95
23717.766,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.84,-36.72,3.99
23717.776,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.89,-36.73,3.98
23717.786,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.9,-36.83,3.97
23717.797,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.91,-36.87,3.95
23717.806,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.93,-36.87,3.88
23717.816,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.95,-36.83,3.78
23717.826,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.96,-36.82,3.66
23717.836,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.97,-36.8,3.56
23717.846,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.98,-36.78,3.49
23717.856,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.98,-36.78,3.42
23717.869,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.98,-36.77,3.38
23717.876,136.2501049,35.2909017,118.927,-1.38,-0.51,0.3,117.97,-36.69,3.36
23717.887,136.2501043,35.2908999,118.913,-1.02,-0.51,0.3,117.93,-36.38,3.47
23717.897,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118.03,-35.93,3.47
23717.907,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,117.97,-35.91,3.56
23717.917,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118,-35.96,3.57
23717.927,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,117.97,-35.85,3.67
23717.936,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118,-35.67,3.75
23717.946,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,117.99,-35.42,3.95
23717.956,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118.01,-35.18,4.14
23717.966,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118.05,-34.94,4.31
23717.976,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118.05,-34.76,4.43
23717.986,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118.08,-34.57,4.48
23717.996,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118.09,-34.36,4.49
23718.006,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118.13,-34.09,4.41
23718.016,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118.15,-33.8,4.31
23718.026,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118.16,-33.62,4.21
23718.036,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118.13,-33.51,4.08
23718.046,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118.12,-33.36,3.97
23718.056,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118.1,-33.19,3.87
23718.069,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118.08,-33.01,3.8
23718.076,136.2501043,35.2908999,118.913,-1.02,-0.24,0.28,118.05,-32.81,3.77
23718.087,136.2501043,35.2908989,118.904,-0.67,-0.05,0.28,118.03,-32.71,3.74
23718.097,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,118.01,-32.56,3.74
23718.109,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,117.99,-32.37,3.76
23718.117,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,117.97,-32.17,3.79
23718.127,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,117.96,-31.97,3.85
23718.139,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,117.97,-31.78,3.9
23718.147,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,117.96,-31.62,3.97
23718.156,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,117.98,-31.49,4.02
23718.166,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,118,-31.33,4.08
23718.176,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,118.02,-31.19,4.11
23718.186,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,118.05,-31.06,4.16
23718.196,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,119.51,-28.13,2.63
23718.206,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,119.99,-26.2,1.54
23718.216,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,120.29,-24.71,1.27
23718.226,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,120.34,-24.67,1.07
23718.236,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,120.23,-25.47,0.87
23718.246,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,119.86,-26.62,1.02
23718.256,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,119.06,-29.02,1.78
23718.269,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,117.32,-30.51,4.26
23718.276,136.2501043,35.2908989,118.904,-0.67,-0.05,0.26,118.31,-30.63,2.88
23718.289,136.250105,35.2908979,118.945,-0.68,0.23,0.26,118,-30.6,2.67
23718.297,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.93,-30.54,2.87
23718.307,136.250105,35.2908979,118.945,-0.68,0.23,0.2,118.1,-30.4,2.5
23718.317,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.91,-30.31,2.68
23718.327,136.250105,35.2908979,118.945,-0.68,0.23,0.2,118.02,-30.21,2.36
23718.337,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.92,-30.19,2.49
23718.346,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.93,-30.18,2.41
23718.356,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.87,-30.2,2.51
23718.366,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.9,-30.09,2.46
23718.376,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.83,-30.03,2.57
23718.386,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.88,-29.84,2.57
23718.396,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.84,-29.73,2.67
23718.406,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.89,-29.54,2.62
23718.416,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.82,-29.45,2.72
23718.426,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.82,-29.4,2.7
23718.436,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.88,-29.47,2.47
23718.446,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.87,-29.52,2.36
23718.468,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.87,-29.51,2.31
23718.476,136.250105,35.2908979,118.945,-0.68,0.23,0.2,117.86,-29.47,2.28
23718.487,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.86,-29.42,2.23
23718.497,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.85,-29.37,2.14
23718.507,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.84,-29.28,2.1
23718.517,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.81,-29.14,2.09
23718.528,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.81,-28.99,2.04
23718.536,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.79,-28.94,1.99
23718.547,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.78,-28.92,1.92
23718.556,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.74,-28.92,1.86
23718.566,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.73,-28.91,1.79
23718.576,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.69,-28.89,1.76
23718.586,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.67,-28.86,1.75
23718.596,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.65,-28.84,1.75
23718.606,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.64,-28.82,1.75
23718.616,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.62,-28.8,1.76
23718.626,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.61,-28.8,1.75
23718.636,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.6,-28.81,1.73
23718.646,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.58,-28.8,1.7
23718.656,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.57,-28.79,1.66
23718.669,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.57,-28.78,1.62
23718.676,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.56,-28.78,1.57
23718.687,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.55,-28.78,1.52
23718.699,136.2501045,35.2908967,118.815,-0.81,-0.14,0.23,117.54,-28.77,1.48
23718.707,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.53,-28.78,1.45
23718.716,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.52,-28.8,1.42
23718.727,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.51,-28.8,1.39
23718.737,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.5,-28.78,1.34
23718.747,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.49,-28.76,1.29
23718.757,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.48,-28.74,1.24
23718.767,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.47,-28.74,1.18
23718.777,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.45,-28.72,1.11
23718.787,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.44,-28.68,1.04
23718.797,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.42,-28.65,0.98
23718.806,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.41,-28.61,0.93
23718.816,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.4,-28.54,0.9
23718.826,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.39,-28.44,0.88
23718.836,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.39,-28.28,0.87
23718.846,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.4,-28.09,0.86
23718.856,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.4,-27.91,0.85
23718.869,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.44,-27.73,0.77
23718.876,136.2501043,35.2908955,118.787,-0.74,-0.08,0.22,117.42,-27.59,0.79
23718.889,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.45,-27.44,0.75
23718.897,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.45,-27.33,0.78
23718.909,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.49,-27.19,0.77
23718.917,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.49,-27.08,0.77
23718.927,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.52,-26.96,0.71
23718.937,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.53,-26.82,0.68
23718.946,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.55,-26.68,0.68
23718.956,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.57,-26.55,0.67
23718.966,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.58,-26.45,0.68
23718.976,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.59,-26.36,0.72
23718.986,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.61,-26.24,0.75
23718.996,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.62,-26.11,0.78
23719.006,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.63,-25.99,0.8
23719.016,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.63,-25.88,0.8
23719.026,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.64,-25.8,0.8
23719.036,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.65,-25.71,0.81
23719.046,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.65,-25.68,0.82
23719.056,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.65,-25.66,0.8
23719.069,136.2501041,35.2908941,118.741,-0.74,-0.08,0.22,117.65,-25.63,0.8
