# Time[msec],ラダー舵角[deg],エレベーター舵角[deg],加速度(X軸)[m/s^2],加速度(Y軸)[m/s^2],加速度(Z軸)[m/s^2],角速度(X軸)[deg/sec],角速度(Y軸)[deg/sec],角速度(Z軸)[deg/sec],荷重(2Hzローパス)[G],ロール[deg],ピッチ[deg],ヨー[deg],緯度[deg],経度[deg],進行角[deg],対地速度(北方向)[m/s],対地速度(東方向)[m/s],対地速度(下方向)[m/s],対地速度の大きさ[m/s],対気速度[m/s],AoA[deg],AoS[deg],気温[degC],動圧[Pa],大気圧[hPa],湿度[%],大気密度[kg/m^3],北方向風速[m/s],東方向風速[m/s],下方向風速[m/s],風速[m/s],高度[m]
40.95000000,2.31823332,-1.31691525,-0.18478149,-0.06194331,9.92313050,0.43814814,-1.50228583,1.28462962,1.01866225,0.96397000,-1.19411200,222.53000000,35.29301054,136.25198123,215.57017292,-9.48466667,-6.78288889,0.31478571,11.66458715,10.63611070,-1.19150856,-2.17880758,36.13942676,62.82651951,998.20127362,55.28674190,1.11071922,3.29599736,-1.86671316,-0.32107146,3.80148701,2.95384853
41.00000000,2.56941428,-1.32256865,-0.03410772,-0.04033145,9.99686658,0.34999999,-1.60092593,1.57111107,1.02034465,0.96825231,-1.14755814,222.53000000,35.29300197,136.25197361,215.72656541,-9.42748148,-6.78096296,0.33724974,11.61058867,10.65411370,-1.03543294,-2.24187724,36.18927833,63.02654181,998.20070620,55.21222814,1.11051736,3.22350141,-1.87990256,-0.32342880,3.74561092,2.95779362
41.05000000,2.71873291,-1.33812225,-0.06070247,0.03845236,10.05456258,0.41827884,-1.13204811,1.67999995,1.02220911,0.96507688,-1.10406124,222.52000000,35.29300040,136.25197220,215.78981228,-9.40700000,-6.78200000,0.34300000,11.59700000,10.65732589,-0.99989919,-2.26466370,36.22663831,63.05755957,998.20063670,55.20014218,1.11035779,3.19157429,-1.87464091,-0.33070477,3.71615266,2.95752505
41.10000000,2.80459967,-1.37485017,-0.07139553,-0.02607111,10.18035246,0.47338732,-0.66322536,1.48950303,1.02414887,0.96442200,-1.07378900,222.52000000,35.29299836,136.25197040,215.74741159,-9.41245845,-6.77535493,0.34750916,11.59747465,10.64749451,-1.01719747,-2.26095469,36.23140335,62.93853646,998.20082687,55.21296602,1.11033410,3.19687067,-1.86906592,-0.34404176,3.71910664,2.95568577
41.15000000,2.82842363,-1.45754073,0.01402707,-0.01991878,10.08535343,0.47783999,-0.75468748,0.82174209,1.02634122,0.96761800,-1.06056700,222.52000000,35.29299180,136.25196460,215.61117805,-9.43000000,-6.75400000,0.36200000,11.59900000,10.64440626,-1.00396194,-2.23971031,36.22880783,62.90311503,998.20122832,55.21044975,1.11034687,3.20779771,-1.88186361,-0.35848801,3.73629368,2.95210750
41.20000000,2.82842363,-1.53208601,-0.08840736,-0.03264485,10.05270898,1.53048194,-0.42530220,0.77002237,1.02884436,0.96723200,-1.06083900,222.52000000,35.29299180,136.25196460,215.61117805,-9.43000000,-6.75400000,0.36200000,11.59900000,10.69091337,-1.10755641,-2.22135017,36.18871395,63.46617273,998.20659931,55.07298144,1.11056166,3.17156211,-1.91300116,-0.37767360,3.72303868,2.90437045
41.25000000,2.84467419,-1.56949543,-0.19779952,-0.06604251,10.08635655,1.87366125,-0.15624288,1.15282616,1.03248895,0.96405100,-1.04558600,222.53000000,35.29298474,136.25195884,215.23944828,-9.55852019,-6.75265500,0.35561956,11.70290994,10.68880800,-1.41524429,-2.11095802,36.20084845,63.43628461,998.20272351,55.18134851,1.11047601,3.28471085,-1.90014523,-0.43111776,3.81912814,2.93922218
41.30000000,2.88711895,-1.56222043,-0.05904168,-0.04843428,10.12257378,1.88999999,-0.28038266,0.80014775,1.03657323,0.96298365,-1.02525928,222.53000000,35.29297618,136.25195148,215.25171040,-9.46541725,-6.68991924,0.35500000,11.59089750,10.86446751,-0.94955385,-1.66265822,36.16175356,65.56000619,998.19664000,55.18253683,1.11063686,3.02094082,-2.05629058,-0.34592164,3.67070513,2.99532376
41.35000000,2.99680412,-1.55861203,-0.05146463,0.01876649,10.05474742,2.15600520,-0.83874266,-0.00753454,1.04195832,0.96364446,-0.97086117,222.54000000,35.29297450,136.25195000,215.27340982,-9.42400000,-6.66600000,0.35500000,11.54300000,10.97073946,-0.55853829,0.28358619,36.18781083,66.82697861,998.19591456,55.11993119,1.11053605,2.62141669,-1.94040985,-0.27512375,3.27302748,3.00127803
41.40000000,3.14877873,-1.56165146,-0.12570112,-0.06934491,10.35134374,2.40016198,-1.06337478,0.04170010,1.04767569,0.96480674,-0.90525175,222.55000000,35.29297244,136.25194824,215.25606297,-9.44583381,-6.67715423,0.35238944,11.56744438,11.00944849,-0.50689311,1.55371969,36.25730872,67.28365737,998.19875976,55.09414980,1.11023638,2.42951816,-1.80623180,-0.27083373,3.03947079,2.97381052
41.45000000,3.23687588,-1.56094163,0.08272001,-0.01049339,10.40317032,2.29374688,-0.39775751,1.55488915,1.05216888,0.96762514,-0.83768597,222.56957031,35.29296580,136.25194260,215.20080580,-9.51600000,-6.71300000,0.34400000,11.64600000,11.08863130,-0.61326477,1.19305237,36.27145767,68.25128328,998.20342982,55.16688308,1.11016208,2.50262740,-1.87549203,-0.29666136,3.14143633,2.93111292
41.50000000,3.25378784,-1.34431608,-0.09128378,-0.10417483,10.42016524,3.28067392,-0.00024633,1.81987199,1.05607528,0.96527481,-0.76710427,222.58957031,35.29296580,136.25194260,215.20080580,-9.51600000,-6.71300000,0.34400000,11.64600000,11.22029598,-0.84644958,1.31677063,36.27145767,69.88212426,998.20623609,55.15540320,1.11016467,2.39983520,-1.96149084,-0.35516781,3.11974349,2.90565984
41.55000000,3.20386472,-1.22194693,-0.09409232,-0.10898279,10.24670650,3.62343262,-1.46750011,1.05434780,1.05813663,0.96457743,-0.68920471,222.61000000,35.29295901,136.25193664,215.34518623,-9.51668059,-6.74945963,0.34855745,11.66787578,11.03939189,-0.04551595,1.27124778,36.23494853,67.65811495,998.19889428,55.15064771,1.11032078,2.52434179,-1.79211669,-0.22044475,3.10363973,2.97312722
41.60000000,3.08214699,-0.96673577,-0.05494735,-0.08297530,10.53511074,3.43653175,-1.20373697,1.17700944,1.05794848,0.95385669,-0.61297123,222.64000000,35.29295035,136.25192957,215.12444008,-9.52982455,-6.70374764,0.33140987,11.65170627,11.01870272,-0.18998979,0.82354622,36.23140335,67.40439571,998.19869652,55.13479917,1.11034154,2.61737693,-1.87652238,-0.24743298,3.23004974,2.97500584
41.65000000,2.99587405,-0.77095332,-0.13108600,-0.12679318,10.21085027,2.73246900,-0.27784534,1.25999999,1.05537193,0.91827216,-0.54392965,222.66672720,35.29294850,136.25192810,215.02628535,-9.53500000,-6.68300000,0.32400000,11.64400000,11.05118896,-0.87974598,0.92471130,36.22651850,67.80506888,998.19701811,55.11995150,1.11036570,2.58750270,-1.91055475,-0.38588373,3.23949007,2.99034428
41.70000000,2.93992323,-0.71269220,-0.02473547,0.05331726,10.34474490,1.65476782,0.40460000,0.94247999,1.05138668,0.86854479,-0.48106674,222.70896699,35.29294658,136.25192659,214.89882332,-9.56912800,-6.67522400,0.31795200,11.66754400,11.07632094,-1.15793945,1.04918183,36.20666981,68.11719896,998.19508444,55.10390880,1.11045162,2.59298922,-1.92663311,-0.44567956,3.26100268,3.00835473
41.75000000,2.85333338,-0.69495087,-0.14647629,-0.04358982,10.26198334,0.95215234,0.71075062,-0.17938666,1.04471142,0.81053934,-0.43423580,222.75000000,35.29293960,136.25192110,214.44048263,-9.69300000,-6.64700000,0.29600000,11.75300000,10.95927607,-0.74620768,-0.15316121,36.19205240,66.69091764,998.19641288,55.08768087,1.11052431,2.97776386,-2.01334876,-0.35607215,3.61212379,2.99665788
41.80000000,2.65855313,-0.55309428,-0.08335189,-0.09563309,10.13729209,0.84766647,1.32821980,0.41794665,1.03720932,0.74034986,-0.41465999,222.79000000,35.29293960,136.25192110,214.44048263,-9.69300000,-6.64700000,0.29600000,11.75300000,10.79919589,-1.78787435,-0.95703218,36.25787995,64.73881532,998.19525548,55.14108127,1.11022682,3.20229242,-1.97923989,-0.55706599,3.80557351,3.00557986
41.85000000,2.41544576,-0.56396934,-0.13567945,-0.14276530,10.10201043,0.18252521,1.33000004,-0.07996800,1.02687758,0.67038562,-0.41113322,222.83901041,35.29293281,136.25191594,214.05667146,-9.68777824,-6.54844000,0.27578947,11.69207200,10.82571210,-1.79145508,-1.13529621,36.21982498,65.06721786,998.19808866,55.14493657,1.11039467,3.21447678,-2.12398746,-0.53900219,3.89033508,2.98079615
41.90000000,2.18624917,-0.55648265,0.01729905,-0.09150793,10.05498461,-0.60376430,1.08665929,-0.54492355,1.01509312,0.59612866,-0.42395354,222.89000000,35.29292430,136.25190826,214.94345479,-9.57733066,-6.69204281,0.26050515,11.68569526,10.86181561,-1.73034831,-0.67048075,36.25436901,65.49253334,998.20089713,55.15653919,1.11024220,3.01883381,-1.96201527,-0.50942982,3.63625910,2.95449593
41.95000000,2.14018812,-0.58093732,-0.21920859,0.02207086,9.77799521,-0.62602467,1.38956741,-0.28378172,1.00246400,0.52600318,-0.46318159,222.94000000,35.29292250,136.25190650,215.34388834,-9.53200000,-6.76000000,0.25800000,11.68600000,10.85127498,-1.71345378,-0.54642281,36.25343026,65.36807570,998.20440501,55.21186956,1.11023852,2.96835729,-1.87730770,-0.49569599,3.54699080,2.92270358
42.00000000,2.16546789,-0.64015120,-0.11945846,-0.07343875,9.75763408,-0.38772999,1.58759999,0.62124998,0.99044720,0.45095857,-0.50329631,223.00000000,35.29292062,136.25190510,215.15732315,-9.54042400,-6.71939200,0.25022400,11.66958400,10.82091970,-1.72553711,-0.76932996,36.24639969,64.99917428,998.21063713,55.25069656,1.11026440,3.03520339,-1.92425613,-0.48215180,3.62597457,2.86635243
42.05000000,2.34715145,-0.68392302,-0.23758102,-0.01057128,9.59419818,-0.34999999,0.49000001,1.04999995,0.98021455,0.37446387,-0.54708775,223.05890519,35.29291380,136.25190000,214.47573578,-9.57100000,-6.57200000,0.22200000,11.61000000,10.81344893,-1.72874023,-0.92276242,36.30083084,64.89800825,998.21685790,55.23155594,1.11004019,3.09900712,-2.08750857,-0.44609949,3.76304956,2.80859937
42.10000000,2.55582242,-0.90509175,-0.24822592,-0.17423563,9.56280213,-0.34999999,0.49000001,1.04999995,0.97298425,0.34579500,-0.59418100,223.10873000,35.29291380,136.25190000,214.47573578,-9.57100000,-6.57200000,0.22200000,11.61000000,10.80148147,-1.79124023,-1.03020205,36.30083084,64.75903623,998.21685790,55.23155594,1.11004019,3.12521431,-2.09206415,-0.44878369,3.78749306,2.80859937
42.15000000,2.64571735,-0.93651277,-0.13365863,-0.11164517,9.37617028,-0.16184000,-0.26263999,0.86183997,0.96937839,0.34463101,-0.65511830,223.17000000,35.29290701,136.25189522,213.71908611,-9.64178400,-6.43491200,0.18995552,11.59208000,10.73789267,-1.66229398,-1.13646767,36.26871078,64.00254191,998.21661518,55.23458723,1.11018180,3.25058563,-2.19138215,-0.37993982,3.93863135,2.81158877
42.20000000,2.84879377,-1.04320811,-0.13017160,0.04603137,9.62418458,-0.28294888,-0.06410224,1.73889050,0.96884962,0.32370493,-0.66036093,223.23000000,35.29289844,136.25188798,214.41962323,-9.58737478,-6.56943668,0.17578358,11.62267403,10.72817252,-1.60164690,-1.03935934,36.22129837,63.89764359,998.21409711,55.26572599,1.11037721,3.18736581,-2.03851519,-0.35308901,3.79993643,2.83558662
42.25000000,2.98776514,-1.09460519,-0.24028600,0.04801367,9.43372983,0.12628000,-0.07883750,2.37880962,0.97073728,0.28959890,-0.67070300,223.27908202,35.29289650,136.25188620,214.78794064,-9.55800000,-6.64000000,0.17400000,11.63800000,10.70101743,-1.60304504,-0.99024963,36.18432559,63.58805038,998.21178635,55.30379141,1.11052748,3.16693184,-1.94083149,-0.34902846,3.73069766,2.85744337
42.30000000,3.04903900,-1.09875980,-0.10932900,-0.03195358,9.62963772,0.59223823,-0.21599687,2.21106296,0.97389548,0.29551997,-0.69678035,223.32877471,35.29289486,136.25188487,214.74329233,-9.53983314,-6.61636355,0.17048383,11.60967532,10.65952380,-1.59077517,-1.03514620,36.17744301,63.09111914,998.21075908,55.29640285,1.11055816,3.18018838,-1.93627579,-0.33776098,3.73856182,2.86692568
42.35000000,3.10716507,-1.10019913,-0.16613964,-0.19263210,9.61916210,-0.13725283,0.28390577,1.08323061,0.97694167,0.28556627,-0.70706951,223.37000000,35.29288810,136.25187940,214.55705065,-9.46500000,-6.51900000,0.15600000,11.49300000,10.65538577,-1.41916554,-1.23598105,36.22523779,63.03549511,998.20938485,55.22322433,1.11037000,3.13771384,-2.05309179,-0.28953721,3.76088631,2.87822419
42.40000000,3.20275501,-1.13671231,-0.12746164,-0.01419174,9.69147038,-0.01049125,0.83674169,0.92626899,0.97949610,0.29551552,-0.71844241,223.41000000,35.29288810,136.25187940,214.55705065,-9.46500000,-6.51900000,0.15600000,11.49300000,10.69814458,-1.28680945,-1.25212273,36.32686758,63.51304141,998.20123032,55.36021576,1.10987910,3.11465936,-2.08960480,-0.26329934,3.75990394,2.94972877
42.45000000,3.31998894,-1.11457192,-0.26562944,0.10742562,9.55755159,0.32127763,-0.20661602,0.09326845,0.98056991,0.29173117,-0.74525794,223.45000000,35.29288160,136.25187394,214.75274665,-9.47980459,-6.57704761,0.18238528,11.54049350,10.64981446,-1.55663615,-1.39061160,36.30963785,62.94216467,998.20337600,55.33181061,1.10996435,3.17901843,-2.00729261,-0.33446181,3.77455249,2.93067953
42.50000000,3.38423455,-1.11150120,-0.09720086,-0.00185712,9.67141492,0.74022470,-0.34999999,-0.29757893,0.98044710,0.27354600,-0.76335400,223.48886658,35.29287277,136.25186668,214.61646106,-9.50167875,-6.55879886,0.18398453,11.54364088,10.63025413,-1.53465413,-1.27487427,36.23064444,62.73689380,998.20962557,55.30610234,1.11032549,3.19519467,-1.99722415,-0.32817178,3.78231014,2.87590964
42.55000000,3.47427313,-1.12179155,-0.26461317,-0.04715252,9.50822130,0.81050300,-0.15215618,-0.33575230,0.97934322,0.28706289,-0.78106193,223.52000000,35.29287070,136.25186500,214.54917134,-9.50700000,-6.54600000,0.18300000,11.54200000,10.64132046,-1.52355403,-1.23659143,36.20742100,62.87144213,998.21057385,55.28860328,1.11043060,3.18817304,-2.01474653,-0.32201069,3.78514753,2.86787530
42.60000000,3.55531075,-1.12636375,-0.06429578,-0.00527671,9.66702695,0.47970315,0.04156250,-0.16706521,0.97809832,0.30221100,-0.79237000,223.55000000,35.29286937,136.25186387,214.55072315,-9.49918750,-6.54100000,0.18534375,11.53278125,10.65670729,-1.53876953,-1.27589416,36.20870590,63.05312359,998.20928711,55.26924555,1.11042756,3.17706611,-2.03640422,-0.32537876,3.78768565,2.87951249
42.65000000,3.56740860,-1.00734687,-0.09190764,-0.01081625,9.48784205,-0.48862269,-0.48449075,0.72234993,0.97696092,0.30898700,-0.79410800,223.57843750,35.29286220,136.25185780,214.55914625,-9.45700000,-6.51400000,0.19800000,11.48300000,10.63464826,-1.45689765,-1.27546183,36.17570435,62.80098302,998.21212408,55.24951688,1.11058078,3.14783864,-2.04580376,-0.32225903,3.76803025,2.85459132
42.70000000,3.48305799,-0.79162062,-0.15195496,0.05336497,9.64905400,-0.42137730,-0.21550925,1.73435504,0.97655389,0.31576200,-0.79584600,223.61000000,35.29286220,136.25185780,214.55914625,-9.45700000,-6.51400000,0.19800000,11.48300000,10.64195544,-1.41841159,-1.25435384,36.32448638,62.84901469,998.21809756,55.38144549,1.10990443,3.14031618,-2.04944173,-0.31488293,3.76310356,2.79677344
42.75000000,3.45806001,-0.72257839,-0.21825080,-0.05678358,9.57272807,-0.77437498,-0.43277961,1.39562504,0.97690101,0.31941962,-0.80372988,223.64000000,35.29285631,136.25185289,214.57036515,-9.39793750,-6.47603125,0.19968750,11.41296875,10.62775073,-1.41791992,-1.48919569,36.27767887,62.69531334,998.21665572,55.35710776,1.11011424,3.12477236,-2.10176408,-0.31510756,3.77900877,2.81100116
42.80000000,3.46549246,-0.71737534,-0.17417105,-0.00796839,9.62348082,-0.22863425,-1.22360134,1.41733800,0.97797207,0.32583800,-0.81287300,223.67000000,35.29284757,136.25184559,214.78466130,-9.42255903,-6.54510880,0.19625694,11.47236574,10.63408864,-1.25343018,-1.55195427,36.21684045,62.78103733,998.21441017,55.37685237,1.11037121,3.15502088,-2.04504318,-0.27962705,3.77021879,2.83285671
42.85000000,3.50116028,-0.74030104,-0.18568753,0.07344919,9.63258363,0.12642940,-0.90805553,1.47000003,0.97942893,0.33805393,-0.84986016,223.69895028,35.29284520,136.25184360,214.91132025,-9.44400000,-6.59100000,0.19400000,11.51600000,10.62546556,-1.21210429,-1.61550077,36.22814584,62.67852464,998.21385209,55.38456570,1.11032057,3.19194428,-1.99989106,-0.26291370,3.77587025,2.83764124
42.90000000,3.56516724,-0.88464018,-0.10089588,-0.02865400,9.54971049,-0.04615625,0.11200000,1.48093752,0.98074878,0.33752300,-0.85193100,223.72000000,35.29284387,136.25184254,214.87957205,-9.43946875,-6.58006250,0.19071875,11.50615625,10.57717845,-1.30805664,-1.73862457,36.26937151,62.09919073,998.21387098,55.35966015,1.11014672,3.23420066,-1.98495292,-0.27676845,3.80482493,2.83646220
42.95000000,3.64974193,-1.11335464,-0.12416215,-0.06545217,9.61925857,-0.55519550,-0.17179167,1.53532304,0.98158818,0.34942483,-0.85498299,223.75000000,35.29283670,136.25183680,214.70717690,-9.41500000,-6.52100000,0.17300000,11.45300000,10.54853225,-1.30780961,-1.77933639,36.25947228,61.76679164,998.21356998,55.33938998,1.11019602,3.23258306,-2.02519104,-0.25831959,3.82331283,2.83943414
43.00000000,3.86931707,-1.12296698,-0.02930109,0.01973508,9.70005440,-0.29326159,-0.55387500,1.22119274,0.98194953,0.36002406,-0.87753582,223.79000000,35.29283670,136.25183680,214.70717690,-9.41500000,-6.52100000,0.17300000,11.45300000,10.55091801,-1.28855461,-1.65933964,36.32616767,61.78077525,998.21439581,55.31849713,1.10991225,3.21328307,-2.01421602,-0.25057038,3.80066307,2.83031286
43.05000000,4.00190094,-1.14626589,-0.17831629,0.00326276,9.63923449,-0.21620877,-0.03729215,0.93207010,0.98171266,0.36098000,-0.90127200,223.81866854,35.29283096,136.25183228,214.11217888,-9.37351525,-6.34925314,0.18129695,11.32190819,10.57837577,-1.25758205,-1.58196681,36.31954977,62.10302704,998.22252960,55.25274490,1.10996096,3.14412268,-2.19987373,-0.24889071,3.84537364,2.75669027
43.10000000,4.03946477,-1.12572467,-0.11493819,0.05217400,9.68383203,-0.41979259,-0.05587556,0.59327176,0.98113171,0.36775600,-0.90301000,223.85000000,35.29282218,136.25182548,213.84153303,-9.43752830,-6.32778637,0.17281007,11.36273304,10.56341584,-1.15617800,-1.52140849,36.27830152,61.93689403,998.22193814,55.30466325,1.11013247,3.20795774,-2.20284108,-0.22126432,3.89775058,2.76307367
43.15000000,4.02292206,-0.99439513,-0.12497318,-0.07652174,9.57098565,-0.48608000,0.22960001,0.63784002,0.98061670,0.36775600,-0.90301000,223.88000000,35.29281960,136.25182350,213.74439347,-9.48600000,-6.33700000,0.16600000,11.40800000,10.55094709,-1.12577148,-1.47818323,36.25810623,61.79506598,998.22078595,55.39378754,1.11020154,3.25737382,-2.17891139,-0.20874964,3.92450194,2.77402190
43.20000000,3.92369658,-0.80294184,-0.01070299,0.01093379,9.66104147,-0.41758369,0.78668941,0.83751418,0.98041225,0.38130700,-0.90648500,223.92000000,35.29281843,136.25182259,213.67502060,-9.48420696,-6.31920756,0.16393111,11.39669007,10.55181646,-1.15063260,-1.43151699,36.26584057,61.80337560,998.22290735,55.42419236,1.11015415,3.24810075,-2.19227061,-0.21062917,3.92435645,2.75459073
43.25000000,3.81183350,-0.74013349,-0.17766781,0.04480657,9.60300900,-0.83554072,-0.26049678,0.17027903,0.98089865,0.38304400,-0.89970900,223.94871610,35.29281110,136.25181690,213.23827718,-9.47300000,-6.20800000,0.15100000,11.32600000,10.53819950,-1.10578016,-1.36405302,36.31329772,61.63162572,998.22723105,55.42829093,1.10995413,3.23495842,-2.28521619,-0.19056311,3.96528477,2.71419740
43.30000000,3.75766137,-0.71773052,-0.06777447,-0.05252715,9.59049104,-0.49980001,-0.76103998,-0.27146824,0.98205226,0.38786711,-0.90094610,223.99000000,35.29281110,136.25181690,213.23827718,-9.47300000,-6.20800000,0.15100000,11.32600000,10.50615624,-1.02434570,-1.40080432,36.24669876,61.27530890,998.22075122,55.30533534,1.11026940,3.25941091,-2.26348865,-0.17535449,3.97213916,2.77461805
43.35000000,3.65207297,-0.72783605,-0.08661964,0.07115975,9.62661824,-0.95177181,-0.48139258,0.86163861,0.98406836,0.38982000,-0.90144700,224.02000000,35.29280516,136.25181237,213.19879554,-9.51422963,-6.22565176,0.15276518,11.36543765,10.50760604,-1.02241211,-1.53953913,36.27998519,61.28550256,998.21391301,55.38730905,1.11009636,3.32031352,-2.26202559,-0.17685704,4.02150718,2.83582150
43.40000000,3.68724668,-0.72245707,0.01596060,-0.00904568,9.68291543,-0.70425088,-0.50391703,1.65026880,0.98654975,0.39155700,-0.89467200,224.05739070,35.29279639,136.25180515,213.63705973,-9.50981304,-6.32717481,0.16291748,11.42558942,10.52603929,-0.98290039,-1.64866326,36.27787586,61.49622911,998.21384202,55.40437558,1.11009985,3.32126012,-2.18723392,-0.18118437,3.98090301,2.83651700
43.45000000,3.79963441,-0.73686191,-0.01449088,0.01073593,9.77945918,-0.35789090,-0.56000000,2.17250354,0.98872787,0.39329400,-0.88789600,224.09741450,35.29279390,136.25180300,213.87337340,-9.50100000,-6.37800000,0.16800000,11.44300000,10.53402793,-0.95649414,-1.67140198,36.27145767,61.59319858,998.21392581,55.39690510,1.11013055,3.31114820,-2.14535123,-0.18271098,3.94963513,2.83591388
